date,temperature
2020-09-22,9.34464533114846
2020-09-23,5.8262866841145335
2020-09-24,6.625578644402836
2020-09-25,6.823057998372317
2020-09-26,7.5759274648299515
2020-09-27,7.270533794937792
2020-09-28,7.275604864377341
2020-09-29,6.232936513271883
2020-09-30,5.97542278927997
2020-10-01,5.871800525363623
2020-10-02,5.961435519682573
2020-10-03,7.0128573490404005
2020-10-04,6.965444253356145
2020-10-05,7.91543869210046
2020-10-06,6.004196205184142
2020-10-07,5.687953196421807
2020-10-08,4.4446056121026025
2020-10-09,6.518422770469476
2020-10-10,5.8205098447550245
2020-10-11,4.822531200448217
2020-10-12,7.115628684367494
2020-10-13,6.300095533966926
2020-10-14,6.671835709010846
2020-10-15,5.897073121341526
2020-10-16,6.93854896292013
2020-10-17,7.417297081180342
2020-10-18,6.790040049311449
2020-10-19,8.082954523563576
2020-10-20,6.304856606169386
2020-10-21,6.815790358332434
2020-10-22,6.207175923227803
2020-10-23,7.73185752454354
2020-10-24,8.233265494722234
2020-10-25,8.619138426032631
2020-10-26,7.786222851152948
2020-10-27,7.395518378609832
2020-10-28,7.085384877537074
2020-10-29,7.368608867208664
2020-10-30,6.975303722648768
2020-10-31,6.861543919325717
2020-11-01,6.849106900054936
2020-11-02,9.576699924070471
2020-11-03,7.6354456845855845
2020-11-04,8.785821926855869
2020-11-05,8.169350921955068
2020-11-06,7.82216582383767
2020-11-07,7.762478402801114
2020-11-08,9.545093935859759
2020-11-09,9.845696382544366
2020-11-10,8.511020873118765
2020-11-11,8.946712620659648
2020-11-12,9.16893888823718
2020-11-13,9.369426621626605
2020-11-14,10.322067026730302
2020-11-15,10.195310491641358
2020-11-16,10.722896036327233
2020-11-17,8.456948451914919
2020-11-18,9.795578311025043
2020-11-19,10.438570770914065
2020-11-20,9.448205618769517
2020-11-21,10.47210994807772
2020-11-22,10.49355482247162
2020-11-23,9.716323988171567
2020-11-24,11.171781813290693
2020-11-25,10.238858789924958
2020-11-26,12.677600113013284
2020-11-27,11.083167466539559
2020-11-28,12.571829311059762
2020-11-29,12.86858256085036
2020-11-30,12.243567499633171
2020-12-01,12.275523343711292
2020-12-02,12.839751811350016
2020-12-03,12.42006024464954
2020-12-04,12.709640215034684
2020-12-05,11.330519081769495
2020-12-06,12.118798676826874
2020-12-07,14.643730542703484
2020-12-08,11.746455638005088
2020-12-09,12.987472827949247
2020-12-10,12.010642745574842
2020-12-11,12.665602961741607
2020-12-12,14.28608657951437
2020-12-13,14.645838400911044
2020-12-14,13.907437337551737
2020-12-15,14.542042788200206
2020-12-16,12.947577215564682
2020-12-17,14.140170040615056
2020-12-18,15.00956954437052
2020-12-19,14.911420152695209
2020-12-20,14.611131453648454
2020-12-21,16.140946257660598
2020-12-22,17.342854139204558
2020-12-23,15.515036660369594
2020-12-24,14.948044261275571
2020-12-25,15.37233425443815
2020-12-26,16.863497965988095
2020-12-27,16.46414329059083
2020-12-28,15.180529413165734
2020-12-29,15.290186915632672
2020-12-30,15.056735772733106
2020-12-31,17.87011442176225
2021-01-01,17.42977099761982
2021-01-02,17.656795645964948
2021-01-03,16.38747344107912
2021-01-04,18.90195522787195
2021-01-05,18.156809850170866
2021-01-06,19.150014754738717
2021-01-07,18.944581745927927
2021-01-08,19.622119301049775
2021-01-09,17.75751276001534
2021-01-10,18.51489337875699
2021-01-11,18.26595672022752
2021-01-12,20.00149436593311
2021-01-13,20.439176213076454
2021-01-14,17.73713190486741
2021-01-15,21.161743407075086
2021-01-16,20.13036440474502
2021-01-17,19.27595476637563
2021-01-18,19.307572881889545
2021-01-19,17.70496651461783
2021-01-20,21.202377439997807
2021-01-21,20.591814628985347
2021-01-22,19.793398213862794
2021-01-23,22.269065701721722
2021-01-24,22.334500382733257
2021-01-25,22.79436956330895
2021-01-26,21.680735943855364
2021-01-27,23.09148818797657
2021-01-28,22.376722457436152
2021-01-29,23.792127484308374
2021-01-30,20.055286380377304
2021-01-31,23.425016149854038
2021-02-01,21.691774424924837
2021-02-02,22.18947759263484
2021-02-03,23.0665588641983
2021-02-04,24.227767620787624
2021-02-05,22.305078524609524
2021-02-06,22.610435890787777
2021-02-07,21.895949278990436
2021-02-08,23.086234111580133
2021-02-09,22.401424395344637
2021-02-10,23.97619227077034
2021-02-11,24.881744429897136
2021-02-12,23.242733887840064
2021-02-13,24.346851335765614
2021-02-14,24.111069107619898
2021-02-15,24.15962853293
2021-02-16,22.98950745196085
2021-02-17,24.327133899340595
2021-02-18,23.943039842375292
2021-02-19,23.15459823673333
2021-02-20,24.320038291018356
2021-02-21,25.35478670197456
2021-02-22,26.552627152336107
2021-02-23,25.64228866061047
2021-02-24,25.383706819726914
2021-02-25,24.239399812941908
2021-02-26,23.776221630714772
2021-02-27,25.773362439952724
2021-02-28,24.78085962963186
2021-03-01,26.62746449445699
2021-03-02,25.808146154781795
2021-03-03,27.739516132997558
2021-03-04,25.128444744957598
2021-03-05,26.51274519675928
2021-03-06,25.730625330785987
2021-03-07,26.554644828702774
2021-03-08,27.556023626711873
2021-03-09,26.59594805549333
2021-03-10,27.420972805065954
2021-03-11,25.4555749484891
2021-03-12,24.515373833421656
2021-03-13,26.225802264175066
2021-03-14,28.21023461681225
2021-03-15,26.33724810158696
2021-03-16,25.65360094846538
2021-03-17,26.972430165467358
2021-03-18,26.583311172711582
2021-03-19,25.88781082444482
2021-03-20,26.713408590255096
2021-03-21,25.435906028276122
2021-03-22,27.304242867930427
2021-03-23,26.630174697185257
2021-03-24,25.907692910854603
2021-03-25,28.455639916991736
2021-03-26,27.068379167718156
2021-03-27,28.96621099619559
2021-03-28,27.09729265817582
2021-03-29,28.31179777514222
2021-03-30,25.61601854818272
2021-03-31,26.34300096005681
2021-04-01,27.471813120796252
2021-04-02,26.80524826739576
2021-04-03,29.096014091604584
2021-04-04,27.63398015073804
2021-04-05,27.16157158694951
2021-04-06,27.20936014512738
2021-04-07,28.919700529145267
2021-04-08,27.594429850138333
2021-04-09,27.910278940441042
2021-04-10,28.27348956282859
2021-04-11,26.904798338394674
2021-04-12,25.653881951977045
2021-04-13,27.396489846799923
2021-04-14,29.361218715207215
2021-04-15,28.40311492360951
2021-04-16,28.290090781126704
2021-04-17,26.468681256884658
2021-04-18,26.634644007094007
2021-04-19,27.5477972054391
2021-04-20,26.98106221212535
2021-04-21,27.360190894812053
2021-04-22,26.999640532523077
2021-04-23,25.126614352057015
2021-04-24,24.73078037431514
2021-04-25,27.087913869188043
2021-04-26,26.05571968482231
2021-04-27,25.991133560787016
2021-04-28,27.47714531294337
2021-04-29,27.462637306986505
2021-04-30,28.158524077640674
2021-05-01,27.78319439560121
2021-05-02,25.943026371551166
2021-05-03,26.933374419008977
2021-05-04,26.13739243412555
2021-05-05,25.20065705156516
2021-05-06,24.38164472718779
2021-05-07,26.641824798244375
2021-05-08,24.59842605037717
2021-05-09,23.80606908771427
2021-05-10,23.735230373558252
2021-05-11,25.546451349228132
2021-05-12,24.713084524157658
2021-05-13,26.7213498661432
2021-05-14,26.055610773246045
2021-05-15,25.222534423757548
2021-05-16,24.54812830865567
2021-05-17,24.616932474080627
2021-05-18,24.515432605012357
2021-05-19,25.44727194044702
2021-05-20,21.542278109943528
2021-05-21,23.633278559997084
2021-05-22,23.75125939853727
2021-05-23,24.65372881368837
2021-05-24,24.13421676361788
2021-05-25,22.773753794117983
2021-05-26,22.836786905871065
2021-05-27,22.752913110500536
2021-05-28,24.689688137794775
2021-05-29,24.131148013986518
2021-05-30,22.92947126127474
2021-05-31,23.40170719261277
2021-06-01,23.09103377952748
2021-06-02,22.46277693801347
2021-06-03,21.864972839849433
2021-06-04,21.918379013905614
2021-06-05,21.90655136762449
2021-06-06,21.78994194704528
2021-06-07,21.021103169182236
2021-06-08,21.62651845392102
2021-06-09,21.319212900850502
2021-06-10,20.589775347365492
2021-06-11,21.584666890945332
2021-06-12,20.602838975050222
2021-06-13,21.330919229766025
2021-06-14,20.538873078184995
2021-06-15,20.0607024678781
2021-06-16,18.814834688355116
2021-06-17,21.68697763524726
2021-06-18,18.697123742119395
2021-06-19,20.46762765307373
2021-06-20,19.25337441433844
2021-06-21,20.087218353328392
2021-06-22,19.48347849450001
2021-06-23,18.72925811322294
2021-06-24,19.248463221809057
2021-06-25,18.753812979576274
2021-06-26,19.143101035445245
2021-06-27,18.553884641705736
2021-06-28,18.563080351244913
2021-06-29,17.97436532673365
2021-06-30,18.237065259482122
2021-07-01,18.276537491020832
2021-07-02,17.814942058600284
2021-07-03,16.105089449768364
2021-07-04,18.39529854263681
2021-07-05,18.517526628288827
2021-07-06,18.10321373836225
2021-07-07,17.094433516836197
2021-07-08,15.13170308469062
2021-07-09,16.4292907046907
2021-07-10,15.169684344670705
2021-07-11,17.65800474002202
2021-07-12,14.866762599232056
2021-07-13,15.736073066815072
2021-07-14,15.41679682467486
2021-07-15,15.671621819394815
2021-07-16,13.274620078741915
2021-07-17,15.350948657643386
2021-07-18,14.98501636407597
2021-07-19,14.861302171348203
2021-07-20,13.503329740546095
2021-07-21,14.083296382538272
2021-07-22,14.808847713853671
2021-07-23,14.957609141558478
2021-07-24,12.139430139244785
2021-07-25,15.085513231976142
2021-07-26,12.35398993174475
2021-07-27,14.332337865457493
2021-07-28,13.568637155765243
2021-07-29,13.006287896014685
2021-07-30,12.643243570347199
2021-07-31,13.484882098568312
2021-08-01,16.290622330508572
2021-08-02,11.799678477435936
2021-08-03,11.56437884634202
2021-08-04,11.939309091902764
2021-08-05,13.802265213261503
2021-08-06,10.321695381778724
2021-08-07,12.662191105811797
2021-08-08,12.843447465368707
2021-08-09,12.489649824861198
2021-08-10,11.009098043995355
2021-08-11,10.058071690572913
2021-08-12,9.672548144437803
2021-08-13,9.762053708730836
2021-08-14,11.789332544696991
2021-08-15,12.223924834313298
2021-08-16,10.462475943832294
2021-08-17,8.62688198077249
2021-08-18,11.474023688353249
2021-08-19,9.82400767476323
2021-08-20,11.27045641076466
2021-08-21,9.94024916113174
2021-08-22,12.719549673528311
2021-08-23,10.542074832274455
2021-08-24,10.057793130760578
2021-08-25,9.000843587375556
2021-08-26,8.95522626528563
2021-08-27,10.593544040218498
2021-08-28,8.95227967166323
2021-08-29,9.656962822841159
2021-08-30,9.179985525959722
2021-08-31,6.747090103965691
2021-09-01,10.577307500619895
2021-09-02,9.967781343473563
2021-09-03,9.221636781506772
2021-09-04,8.660661934949864
2021-09-05,11.033107790880088
2021-09-06,9.507638297765618
2021-09-07,9.70218569310911
2021-09-08,8.6846701627248
2021-09-09,7.961707304360212
2021-09-10,9.171100840217091
2021-09-11,9.39869265751756
2021-09-12,7.865922659805134
2021-09-13,6.872196006024494
2021-09-14,8.832873939566007
2021-09-15,8.863744706007411
2021-09-16,10.551975508941304
2021-09-17,8.099061601653522
2021-09-18,7.334283759672204
2021-09-19,7.591471898127781
2021-09-20,8.969312668951298
2021-09-21,6.628370392187688
2021-09-22,7.356814617526238
2021-09-23,8.917487667463737
2021-09-24,8.889273908394085
2021-09-25,8.164253257144832
2021-09-26,7.686172278794008
2021-09-27,9.969620600785674
2021-09-28,7.780402415419967
2021-09-29,9.52192202316995
2021-09-30,8.929724045133401
2021-10-01,8.506893039230887
2021-10-02,6.466377328670131
2021-10-03,9.054112482714183
2021-10-04,8.282796159991562
2021-10-05,8.160969264682802
2021-10-06,8.051154717403564
2021-10-07,8.246886387794502
2021-10-08,7.774917989734367
2021-10-09,8.793171995297083
2021-10-10,9.928884297360732
2021-10-11,10.598002309763777
2021-10-12,8.72935398600644
2021-10-13,6.198133574930547
2021-10-14,9.195248250823651
2021-10-15,7.642442648973067
2021-10-16,7.681150959745279
2021-10-17,9.3722234630463
2021-10-18,8.201815687445862
2021-10-19,9.491332242833172
2021-10-20,7.791408653249296
2021-10-21,8.349855494066162
2021-10-22,10.531506394920683
2021-10-23,9.01849280881066
2021-10-24,8.930406233902506
2021-10-25,8.228738361431002
2021-10-26,10.08096343167513
2021-10-27,10.056084368643265
2021-10-28,9.376911501895819
2021-10-29,8.593422897340833
2021-10-30,9.42510872192134
2021-10-31,9.628292946611664
2021-11-01,9.460452683120156
2021-11-02,7.664272184209343
2021-11-03,10.031640462871751
2021-11-04,9.41954690042758
2021-11-05,9.63552542026064
2021-11-06,11.291914359089986
2021-11-07,11.045418719014684
2021-11-08,10.759613511242527
2021-11-09,11.193819372317972
2021-11-10,10.190407203670516
2021-11-11,12.548059348012991
2021-11-12,10.350117308033017
2021-11-13,11.14980703122214
2021-11-14,11.032075407332874
2021-11-15,11.504866815498369
2021-11-16,11.395737287435802
2021-11-17,13.186334313959033
2021-11-18,11.093973449639837
2021-11-19,10.88627346872729
2021-11-20,13.095416350088227
2021-11-21,12.273611611119815
2021-11-22,11.451923144548928
2021-11-23,12.494223330534927
2021-11-24,11.416707523013777
2021-11-25,12.612521965989764
2021-11-26,12.50391198451182
2021-11-27,13.21352549292635
2021-11-28,15.024377475771825
2021-11-29,13.172305618937333
2021-11-30,14.157975003904564
2021-12-01,14.805719684270942
2021-12-02,13.65823316839075
2021-12-03,12.964384359956776
2021-12-04,13.640571124280072
2021-12-05,14.621526527639626
2021-12-06,12.988051302736352
2021-12-07,15.100059055931926
2021-12-08,14.961126820629325
2021-12-09,13.27796108791164
2021-12-10,14.413066477049856
2021-12-11,15.568104052145127
2021-12-12,15.487357047007949
2021-12-13,16.778507842895007
2021-12-14,15.831750501008537
2021-12-15,15.685219348726031
2021-12-16,16.94848157845354
2021-12-17,14.065033705259173
2021-12-18,17.350229061334577
2021-12-19,15.649334046094223
2021-12-20,15.523552839631545
2021-12-21,17.52854592816243
2021-12-22,17.16979941306515
2021-12-23,16.95625361374846
2021-12-24,17.81179857994327
2021-12-25,16.557535959997477
2021-12-26,18.50779764746666
2021-12-27,19.23771828202757
2021-12-28,16.30268365381426
2021-12-29,19.53309115127375
2021-12-30,16.844444632143095
2021-12-31,18.362903737221032
2022-01-01,18.530134088716345
2022-01-02,18.52161405494756
2022-01-03,19.14785671132858
2022-01-04,18.92121438371334
2022-01-05,18.923369715890104
2022-01-06,18.735177422164007
2022-01-07,19.248830060488967
2022-01-08,20.185739351873455
2022-01-09,19.545153949905174
2022-01-10,20.08004405511922
2022-01-11,20.853108542957244
2022-01-12,20.863491304244185
2022-01-13,21.173314650752793
2022-01-14,19.947138579342788
2022-01-15,20.040500219093104
2022-01-16,20.468583065053405
2022-01-17,21.13643763937838
2022-01-18,22.107082372907954
2022-01-19,21.300290004754782
2022-01-20,22.0439537016292
2022-01-21,21.999985851178963
2022-01-22,23.97716919139984
2022-01-23,22.40332689894629
2022-01-24,23.284444956585727
2022-01-25,22.32812849297811
2022-01-26,23.94744908376855
2022-01-27,23.428749430713925
2022-01-28,22.596952508375377
2022-01-29,21.43873401948713
2022-01-30,21.694635545268547
2022-01-31,25.284640359938884
2022-02-01,24.306328073421195
2022-02-02,24.20523284161674
2022-02-03,25.206691002552663
2022-02-04,23.230039877160102
2022-02-05,26.109257121352957
2022-02-06,24.085585622039495
2022-02-07,23.606472715679192
2022-02-08,24.635761399208413
2022-02-09,25.403281984946716
2022-02-10,25.93625719068491
2022-02-11,26.30129122322109
2022-02-12,26.803951855638655
2022-02-13,25.166010197645114
2022-02-14,24.53090634787978
2022-02-15,25.75412195948153
2022-02-16,25.751202048371155
2022-02-17,26.268507156270577
2022-02-18,24.330778082728013
2022-02-19,26.101039742787002
2022-02-20,26.92246042774827
2022-02-21,27.807867964762742
2022-02-22,27.403144524979446
2022-02-23,27.62140368265675
2022-02-24,27.052073038418932
2022-02-25,27.140957870787
2022-02-26,27.17364297745012
2022-02-27,27.08181722531912
2022-02-28,28.63472400768977
2022-03-01,29.881565999968444
2022-03-02,26.368485893365047
2022-03-03,27.48206177220164
2022-03-04,30.178790594911728
2022-03-05,28.484941830676973
2022-03-06,30.201523431972376
2022-03-07,29.259279732607855
2022-03-08,26.292789989366163
2022-03-09,27.688087341285996
2022-03-10,28.617091346694647
2022-03-11,28.119048216472507
2022-03-12,28.769269431134127
2022-03-13,29.362143530197475
2022-03-14,26.464056880448073
2022-03-15,29.694091253614438
2022-03-16,28.407879118978546
2022-03-17,31.278996783713303
2022-03-18,27.49814487362797
2022-03-19,28.501243303398486
2022-03-20,29.799332162807552
2022-03-21,28.656567948257138
2022-03-22,30.90859094069336
2022-03-23,29.345002127402406
2022-03-24,29.378558497671275
2022-03-25,28.583776715955953
2022-03-26,30.755630163669643
2022-03-27,30.290524055957924
2022-03-28,30.631678680522903
2022-03-29,28.42955890464765
2022-03-30,27.060661087958263
2022-03-31,28.999693833059894
2022-04-01,29.367261629695598
2022-04-02,27.713960108641853
2022-04-03,30.46479927066397
2022-04-04,29.697784046992137
2022-04-05,26.920351245210796
2022-04-06,30.96880431071473
2022-04-07,28.356692358559275
2022-04-08,27.86824479758534
2022-04-09,29.321924393290033
2022-04-10,27.939095668866557
2022-04-11,28.146095616048626
2022-04-12,30.290469045516282
2022-04-13,26.86209448458131
2022-04-14,26.95807031795914
2022-04-15,28.768069016438613
2022-04-16,28.81875046716073
2022-04-17,29.753298312402407
2022-04-18,27.63269729812726
2022-04-19,28.94098000391996
2022-04-20,27.474734373629015
2022-04-21,27.955359294132677
2022-04-22,29.081823660005387
2022-04-23,27.87706851604127
2022-04-24,28.287320958486703
2022-04-25,27.631500170205218
2022-04-26,29.108777824678466
2022-04-27,29.82087014458176
2022-04-28,28.722671735039402
2022-04-29,27.409582801141248
2022-04-30,29.642313705079566
2022-05-01,24.5023652590462
2022-05-02,28.565097136907877
2022-05-03,26.255188249563464
2022-05-04,27.31616865117171
2022-05-05,26.88254653145914
2022-05-06,26.200464369946577
2022-05-07,27.037942654603203
2022-05-08,26.846476128087993
2022-05-09,26.23493101639968
2022-05-10,26.966432685469172
2022-05-11,27.228652029674958
2022-05-12,27.25710169757011
2022-05-13,26.131578462633758
2022-05-14,26.92436338514892
2022-05-15,27.848894517553006
2022-05-16,26.823749640876756
2022-05-17,28.074999263031238
2022-05-18,27.432672693180564
2022-05-19,26.707607997422095
2022-05-20,25.739104154473857
2022-05-21,25.868990923169044
2022-05-22,25.73084851462742
2022-05-23,27.497299620972726
2022-05-24,25.96667673808553
2022-05-25,25.118960465720566
2022-05-26,26.42822388036117
2022-05-27,26.817168560901745
2022-05-28,25.00776525222636
2022-05-29,25.799981230008438
2022-05-30,24.846516155356646
2022-05-31,24.5250069354234
2022-06-01,22.80738320221662
2022-06-02,21.841930406614896
2022-06-03,22.521358478558884
2022-06-04,23.994662088057765
2022-06-05,23.6750777337672
2022-06-06,24.061285047922688
2022-06-07,24.763061988640853
2022-06-08,23.042843124941296
2022-06-09,23.50345227740923
2022-06-10,23.483527272656033
2022-06-11,24.29345174562633
2022-06-12,23.997560423887574
2022-06-13,23.521085494337857
2022-06-14,24.043872977114884
2022-06-15,21.567828492253163
2022-06-16,21.534002408273206
2022-06-17,21.63066403280844
2022-06-18,21.961605345763278
2022-06-19,23.898375616748808
2022-06-20,22.16810602947343
2022-06-21,20.611051862125734
2022-06-22,18.90042312583575
2022-06-23,19.541868116807514
2022-06-24,19.841103054515226
2022-06-25,20.904017591860573
2022-06-26,20.03906926540201
2022-06-27,19.835450069960803
2022-06-28,20.92576603395861
2022-06-29,19.41282582406251
2022-06-30,19.681842965094635
2022-07-01,21.54508180196231
2022-07-02,19.437958206306696
2022-07-03,19.67088168503507
2022-07-04,19.927713828419716
2022-07-05,19.555401636615787
2022-07-06,18.490995288659676
2022-07-07,18.40476451156381
2022-07-08,19.44842830161443
2022-07-09,17.293865115989014
2022-07-10,18.90897760675119
2022-07-11,17.421840110638406
2022-07-12,17.396515909019833
2022-07-13,17.790061869224875
2022-07-14,16.837173943243858
2022-07-15,18.132997680800088
2022-07-16,17.160136330657718
2022-07-17,16.17705860246477
2022-07-18,16.51889720780878
2022-07-19,15.067416087683124
2022-07-20,16.712358400448057
