team_home,team_away,home_goals_avg,away_goals_avg,home_wins_pct,away_wins_pct,outcome
Team_D,Team_H,2.4901055049584944,2.375633930465124,0.2025690547016622,0.7312632586173835,0
Team_F,Team_H,2.40609317231969,1.0636513581993694,0.4292208982467626,0.25498292310543674,0
Team_H,Team_F,1.9534811304586392,2.3886644714965835,0.5664490969725857,0.6295100093160867,2
Team_H,Team_E,1.0256285491058834,0.5904592618404298,0.20112364635150115,0.41038956977241126,0
Team_A,Team_E,0.6246354500983713,0.8590565849873335,0.2746993389607687,0.7489270283704224,0
Team_B,Team_D,1.5752969279753584,1.6862119102243291,0.5260936746251803,0.25943386052959283,0
Team_B,Team_E,0.6025406649263065,1.291339828192632,0.3131593587629552,0.536979519970628,1
Team_D,Team_G,1.564239720409413,1.3684733932227915,0.4324000525140155,0.7050150608582024,0
Team_D,Team_H,1.9684366790577377,2.014964649480238,0.4515200043624407,0.3783803595353836,1
Team_F,Team_D,0.686427851785397,0.59186006445818,0.2669619196711351,0.31228701887733573,1
Team_F,Team_E,2.1982732723222442,0.971284663999374,0.761097206448067,0.7729447453610021,2
Team_A,Team_G,2.175125469352648,1.2276500815954412,0.24361034660157385,0.541291239059897,2
Team_E,Team_B,2.199951534219191,2.4919821018922104,0.5048943839360887,0.4071224186238706,0
Team_E,Team_A,0.5095996496347415,1.5182273849777583,0.5333112000215575,0.6949630878904385,0
Team_G,Team_F,2.332936697332113,1.756166953142871,0.7042017429326499,0.28898104088464827,2
Team_F,Team_A,1.8502877088876968,0.8404660648766611,0.31385813488760655,0.7559003714265329,0
Team_C,Team_E,1.4250698865914122,1.1269505798682031,0.5990464639990569,0.7037776325413954,0
Team_F,Team_C,1.3538041746456744,2.4638355690028284,0.6703499058075217,0.738322478559075,0
Team_D,Team_F,0.9681524079682304,1.3237269307729034,0.6296551506989081,0.2656582429015876,0
Team_E,Team_B,0.5932718009231808,1.3646954766762631,0.6964674415877681,0.2147982129788065,1
Team_D,Team_E,2.364991749027479,0.9738557230223646,0.6161809044365889,0.7850611406601202,2
Team_D,Team_B,0.9698583860582866,0.7006621064241374,0.2889695227375496,0.6212214010892854,2
Team_D,Team_H,1.848473123256398,1.1721567754844762,0.3018661638548733,0.5484566551713519,2
Team_E,Team_B,1.9576682942446069,1.3827201573712429,0.4031838168118811,0.37608714641540864,0
Team_D,Team_B,1.0314927523733228,0.6896608776882027,0.40811420655733377,0.22194188741777493,0
Team_D,Team_H,1.9935408892388582,1.1509379773532453,0.6009422101864064,0.6301305053583666,2
Team_F,Team_B,2.4173954827307966,0.5428797332462265,0.6431915903528853,0.775271986364245,2
Team_B,Team_A,0.8357853836100266,1.1536406125034642,0.3034711039258793,0.5607850182888225,2
Team_B,Team_G,1.1341475387261164,1.579013147968591,0.614552342042717,0.45280388996662907,2
Team_H,Team_E,2.0430998705756345,0.6293310877011413,0.5726751794544975,0.34119533057584983,2
Team_A,Team_H,2.4137768852659325,2.2581240091045003,0.4427098418690791,0.37490831500661204,0
Team_A,Team_H,1.5650297395130401,0.7284969065161127,0.5295650048769491,0.20080018369447522,1
Team_H,Team_C,0.9398686276611625,2.442437579921564,0.6363453917419875,0.4097920282773427,0
Team_F,Team_D,1.533601189381248,0.9268957626520846,0.5218577275390147,0.7012174125073356,2
Team_E,Team_D,1.7675768390900044,1.582060578125623,0.7563593795788457,0.7591416106523621,1
Team_C,Team_H,1.1115189742870089,1.4191740117588878,0.3119347473173694,0.5818065891908537,0
Team_E,Team_D,0.7066009556265598,0.8952955622392307,0.48777917371971613,0.7325533944313152,1
Team_D,Team_H,1.8630700004169416,1.1780570994878194,0.5428468358265406,0.4684278935828405,2
Team_C,Team_A,0.6011511321580207,1.4866004324779183,0.3775955750863802,0.39571103676674557,2
Team_G,Team_D,0.8653896254227655,1.1224905051571938,0.505935545438523,0.7178161688897742,0
Team_A,Team_F,1.987730561776342,2.2127481964296045,0.38600981349310937,0.435650110123226,0
Team_F,Team_D,2.165711617235842,0.5886937239072023,0.38505265329720806,0.6076451345570779,2
Team_C,Team_E,1.3725787185873886,1.5798964544427687,0.31855075149699097,0.45842997296480625,1
Team_B,Team_G,2.302378243909203,1.0216703256079527,0.7206971012989596,0.5865448404955892,0
Team_H,Team_C,1.9492626737987873,0.5711037550981102,0.7984286760882879,0.7235820126147188,1
Team_A,Team_B,1.0148224603934108,1.2628821642112178,0.41370017918866586,0.4234026910312287,0
Team_D,Team_E,1.7422668136966628,0.8285273274412479,0.707588775467608,0.6874414904187893,2
Team_B,Team_D,2.205459930557095,0.9942901400605866,0.21053927342238019,0.5715247550178939,2
Team_F,Team_E,1.6343290925917413,2.298678818036806,0.7819553441395661,0.5806718838533619,2
Team_E,Team_B,0.6676168669743285,0.8214311697830112,0.639922882971786,0.4588192738328012,0
Team_E,Team_B,1.1172153632708732,1.7147127669554876,0.3110990272497216,0.5761497675883374,0
Team_E,Team_D,0.6276520694194272,1.160715377398122,0.33868420520590864,0.7333949831337996,0
Team_F,Team_C,0.8532273851482457,1.5974392111660989,0.4886403145084842,0.22751121102482094,0
Team_C,Team_E,2.4761358839223,1.8176694007176764,0.41924367854093414,0.48225934859794484,0
Team_G,Team_B,1.1897475673864195,1.798088934536428,0.7296870793204224,0.31047801384871093,2
Team_G,Team_F,0.7431132590365381,0.9299844471767824,0.2223051728297876,0.28448711725579967,2
Team_F,Team_C,1.4188774932367572,0.6553317235567071,0.7758361028233769,0.7273953846551902,2
Team_G,Team_C,2.3669455838951157,0.9402588416715283,0.701821575806052,0.6139947178125837,2
Team_H,Team_B,2.0938231314852596,1.19299012635365,0.6646391222103534,0.35747378179093425,1
Team_C,Team_F,0.7158114344459523,2.3701532319609377,0.37460201804016896,0.5123734791028711,0
Team_D,Team_H,2.419856241167003,1.1700983418769648,0.6671274928536135,0.7132496927787082,2
Team_B,Team_G,1.2563436289058625,1.995491641865256,0.7477375881837405,0.652959039843343,0
Team_E,Team_H,2.2766154948754105,1.2751633348736662,0.5457376470667606,0.6988613715756267,0
Team_D,Team_F,2.0690202713551065,1.692325595821355,0.7360049850965651,0.3031822411061258,1
Team_G,Team_H,2.1656861857336747,0.5384634069135203,0.26732082005938573,0.794339127654041,1
Team_G,Team_B,2.4510863874479067,0.8650631020173478,0.4166566658044014,0.6517216667021424,2
Team_C,Team_H,1.6622447998581111,1.5597983516100151,0.7060642661988443,0.3409691377000357,1
Team_C,Team_E,0.8109045843129146,1.6918831914614088,0.3503266545627921,0.4003052386060315,0
Team_A,Team_C,0.5535411714062557,0.6838758718416753,0.6115575324249318,0.45738198843050437,2
Team_G,Team_D,1.889344007288399,0.5162018832946449,0.5700273984602809,0.2562349196358299,2
Team_C,Team_H,2.483015376557004,1.562397588483023,0.6096677001164783,0.342388496536851,2
Team_F,Team_H,2.212190664472767,0.8348458954925024,0.35932136336825726,0.46726020517161815,2
Team_H,Team_C,1.2517679095913476,2.3554645595660078,0.2566742307612315,0.42248251852690855,1
Team_E,Team_F,0.9519735313229849,1.812826268459346,0.2985301749364076,0.23358817091701184,0
Team_A,Team_E,2.359969566268269,1.6035017658791026,0.6778074652877895,0.39959270054303075,2
Team_B,Team_G,1.4899042674099832,2.3914759188045878,0.6485447816324663,0.6383255788979475,0
Team_C,Team_A,1.5993393380073821,1.4339829078036297,0.7567053599637168,0.3544051929137194,0
Team_D,Team_H,1.3226924977630008,0.9867394268127521,0.2775103506852497,0.7144489079904806,2
Team_E,Team_D,2.222725437913134,2.162269530807392,0.3692254128738027,0.5286424665945644,0
Team_B,Team_E,2.330503768061517,1.3085254301303062,0.4362057103334129,0.3816532223707719,2
Team_F,Team_C,1.003518773090896,1.249704545593609,0.6799682291509292,0.7005533021511032,0
Team_F,Team_C,1.4380288611055758,2.2476395525601047,0.23160399909781829,0.7334869771974712,0
Team_E,Team_C,1.8570784884287517,1.6651033927692005,0.5317644489135513,0.715616134851693,0
Team_A,Team_E,1.194056050651272,1.5765054926895312,0.686773312367624,0.329865850047003,2
Team_B,Team_D,1.2992769649878715,0.8778277128673908,0.6553918642660896,0.25453934088472874,2
Team_D,Team_F,0.6277515677237768,1.2128357103155751,0.5606460794038357,0.5336693248923279,0
Team_C,Team_H,1.3580959879442314,0.9535391067015331,0.4735295530544618,0.7719529134325007,2
Team_E,Team_C,0.7904657381526876,0.5595615746418419,0.7601145876299784,0.5160498499284487,2
Team_F,Team_G,2.0614359914130445,1.129377947742653,0.48914454130160134,0.7811977478880427,2
Team_H,Team_G,0.8074900639915719,0.7664534959687066,0.32255885499980325,0.6600270046524306,0
Team_H,Team_A,0.5427776933501596,2.3883487270113237,0.30182804983694644,0.20573491168884117,0
Team_G,Team_E,0.9700575742362674,1.344010501691446,0.7522338989000221,0.7275109506674589,0
Team_E,Team_D,1.321799809983613,1.6100181729497025,0.3460724071830595,0.2313109951798177,2
Team_C,Team_H,0.8733979697543455,0.8968014584914328,0.4834761973123686,0.49496800690419845,0
Team_C,Team_G,0.7959094775479414,1.2563096371214835,0.6102384161063235,0.3370510740991616,0
Team_F,Team_D,1.6146901294329337,2.2771849892465843,0.395642301396274,0.28013495951809014,0
Team_G,Team_H,1.9934432033681242,0.7197195141054669,0.45481009501817626,0.21067108475749008,0
Team_B,Team_A,1.4659067264333312,1.0963945963018589,0.7070643794032474,0.5612925836758726,1
Team_C,Team_D,1.3158707421085927,1.4944909603791265,0.22426329872759682,0.7356760138523961,2
Team_D,Team_C,0.8629742497173973,0.7407659295492395,0.28614647806915716,0.5966162349406203,2
Team_F,Team_G,2.195848324556822,2.0036527768525065,0.4698138040216039,0.5677132169391914,2
Team_E,Team_G,1.5254729405704504,1.4513019689032733,0.5870584673855921,0.5344847293853923,2
Team_E,Team_F,1.7257095479267277,1.9383931210273093,0.5856821052697256,0.5118454918623605,2
Team_G,Team_C,1.398963930370856,0.9833424519452021,0.2008509320803493,0.535978488287506,2
Team_H,Team_G,2.444097929551429,1.222956668188551,0.4364799456969871,0.32107974880531415,0
Team_F,Team_G,2.045608985723481,0.99936212867865,0.5653429166180228,0.612663821327289,2
Team_H,Team_D,2.2527042260543833,1.3875896819594575,0.3709451738250591,0.7376093137769735,2
Team_C,Team_B,0.828079894152826,0.5519220367078419,0.25399133380977246,0.37192843913229023,2
Team_A,Team_C,1.61703230632165,1.2465234640585376,0.733229656767648,0.47188179888709986,0
Team_D,Team_G,2.3824390574913146,2.199035332385356,0.7062010252516646,0.5073708458301279,2
Team_E,Team_G,0.8587067185291037,1.6464459151124873,0.7903075537085276,0.37457505831077703,2
Team_B,Team_C,1.4809568144161345,0.5796113664441747,0.6578116386894005,0.3011414866352677,2
Team_C,Team_E,0.6713283880939458,2.3937347949919294,0.3750343323082166,0.335878815006437,0
Team_B,Team_A,2.392004386678096,1.9238074848826103,0.6449965332308533,0.4996427368281468,2
Team_B,Team_E,0.7200424859829533,1.6196821911679835,0.3481498970652743,0.7862871996802436,2
Team_A,Team_B,1.3259841203857752,0.8026825173830661,0.6711990146832705,0.2732322602487896,0
Team_G,Team_E,0.9230410354884548,1.6137812765461887,0.6722339923942198,0.38858892723481536,0
Team_B,Team_A,1.4290769270488384,1.996220482319871,0.332998305852433,0.33195472882362453,2
Team_E,Team_F,2.408307454238356,2.480931464123153,0.6845957609448681,0.3129105015007674,0
Team_C,Team_A,1.180450483044784,1.1362650626669817,0.7739166494468055,0.6734443897290163,2
Team_G,Team_C,0.8719264481162636,2.3190511187246594,0.6967222277037044,0.29818510479675425,2
Team_D,Team_B,1.0444950727409426,0.6617394916642121,0.5940933839085261,0.5922827956305985,0
Team_E,Team_D,1.1377036178731648,2.485628924511077,0.6070560002052422,0.6380450999619975,0
Team_C,Team_B,0.6575641420078286,1.0538033794818753,0.34933903111591524,0.3407264604488319,0
Team_C,Team_A,1.6495113813108087,1.1562069516836435,0.6922070090285184,0.31036845070843044,2
Team_A,Team_G,0.52731567285216,1.463364644910384,0.23350293252588467,0.7866341071235863,2
Team_F,Team_H,1.4802229532729108,0.6731747163587005,0.5554672644742487,0.6552582504211266,0
Team_F,Team_H,1.6364166815749817,2.128421796765736,0.66094866658779,0.6817952107202918,2
Team_H,Team_D,2.3753642043189407,1.3110423104070719,0.5412614615137264,0.6743957156273666,2
Team_E,Team_F,2.491040456528758,0.5273553022092883,0.41307992918947445,0.3686167557621215,2
Team_H,Team_B,0.9450595649977716,1.9182476816304581,0.25085568396519314,0.6449653003660031,1
Team_C,Team_F,1.0016082650017928,1.0056675663303225,0.5773163512067014,0.6573026632902068,2
Team_H,Team_F,2.2042791277089515,2.4297659883277065,0.5488309372019068,0.7451933368042158,2
Team_G,Team_E,2.289335248628027,0.5232532025707333,0.7795417951194867,0.48411809770788705,2
Team_E,Team_C,0.7544082386755617,1.2918821916279482,0.3628763978125946,0.37499526230056224,0
Team_H,Team_E,2.111527665086014,0.5184846291621563,0.3875032741911215,0.304646325929849,2
Team_D,Team_H,1.0085048052290877,1.0179969090561993,0.4930028863971913,0.5916134236045555,0
Team_B,Team_E,0.8510229049309923,0.9943494891890352,0.7842489284707763,0.43829149996575223,2
Team_E,Team_C,0.9830856254319558,1.4809190503149758,0.24447150463157485,0.22084528755339616,0
Team_G,Team_C,1.2973185750368241,0.7737606393836554,0.6125608573524404,0.7957420945395588,1
Team_C,Team_D,1.749117271834789,2.4259518847289714,0.6989209834681253,0.4781313339816115,2
Team_A,Team_B,0.756270080501048,1.5242077109275984,0.36743616630796194,0.2966982127376967,0
Team_C,Team_D,0.7620291088672289,1.8979702163489711,0.47374402643200136,0.5186867795387984,0
Team_E,Team_D,0.779543322186989,1.6668308705202481,0.7910058486976679,0.2577503499426354,0
Team_A,Team_G,2.238918233075775,0.6445440245104739,0.725531432820171,0.5145715900248508,2
Team_H,Team_G,1.1193611287029117,1.0942343162556838,0.38348154946968727,0.7308818485761175,2
Team_H,Team_C,1.8394460156623011,2.0974982979040018,0.354268797802487,0.5708256872490535,0
Team_A,Team_H,2.0648832704003866,1.118512220946571,0.5859071701219375,0.7293274470903881,2
Team_G,Team_H,0.6332441747349229,1.5321016446835856,0.4075834926842156,0.6033352283283051,2
Team_E,Team_F,1.471216635993694,1.4323804603110677,0.5927508801148762,0.2620985021561406,0
Team_D,Team_H,2.337958651000797,1.8398852267275325,0.20806642639004977,0.32277528353541196,2
Team_A,Team_F,2.0287984051251486,2.1797191453480838,0.375306082029227,0.7586171577665377,1
Team_F,Team_B,1.8930780447757858,1.693477725559816,0.2736440328047723,0.777868795630928,0
Team_G,Team_E,1.0097639128223672,2.1272557604459603,0.571158176900661,0.7028894992258143,0
Team_G,Team_D,1.2539864707332697,2.34369099909557,0.22175139050887693,0.7136781322118275,0
Team_D,Team_B,2.1974726555079354,0.7783932268337712,0.5481313782143243,0.7328647514068833,2
Team_G,Team_H,1.9931333476067858,2.109343235711117,0.6418965252300676,0.7551978421247592,0
Team_G,Team_B,0.8462508783303115,0.5956221274049596,0.3478759217825031,0.2859185023281453,2
Team_E,Team_A,0.869890674423464,0.5778674145787424,0.22159389732120072,0.698941699018917,2
Team_G,Team_F,1.2161706037867563,2.288456085480494,0.24211796684462816,0.7881932436366956,0
Team_D,Team_F,0.8669285079376969,1.858138197953937,0.6580287558701376,0.4576056700224647,2
Team_E,Team_C,0.8014648145929406,1.0576751671552167,0.2560954169503939,0.32652670436441134,0
Team_E,Team_D,2.3352663818434203,0.6562193775023124,0.4564490721126257,0.5194392123361478,2
Team_D,Team_H,2.495392437322427,2.0067762298396716,0.7824745943414178,0.6722606795215244,2
Team_B,Team_C,1.9145414518889103,0.6595268509021421,0.44115211219560596,0.5879583702814823,2
Team_C,Team_D,1.0467678362275572,1.654798534266182,0.760101126021461,0.22098912410969215,2
